,MAPE (%)
285,2.8718491489491966
286,3.0998657868029036
287,3.4719840855166355
288,3.832253419569292
289,4.025391372523592
290,4.0564314454122625
291,4.0957568198922125
292,4.187368805745973
293,4.282072699397952
294,4.152482810576758
295,3.671945869141344
296,3.2564287289230958
297,3.2982658846828676
298,3.2816850863392677
299,3.282463828157109
300,3.2845095564776905
301,3.139135597963251
302,3.166590459429232
303,3.160627186140488
304,3.0928360491788576
305,3.0091068911703864
306,3.273419476135489
307,3.5893973736071936
308,3.7524309206625426
309,4.086874016154638
310,4.696725746093593
311,5.136305111274222
312,5.369823858097467
313,5.339159641195986
314,5.004900765173994
315,4.511575087093942
316,4.114355390478316
317,3.8717130062815643
318,3.661936038352974
319,3.376042310986526
320,3.061053661605441
321,2.9087514340564042
322,2.2900606748345407
323,2.0296448672541008
324,1.9585861500555128
325,1.8593457569205094
326,1.660172995609647
327,1.7163455164003736
328,1.8217443119392815
329,1.7841152039090216
330,1.7296605209707123
331,1.681226294268494
332,1.6197623727862824
333,1.673269516545535
334,1.5421862959009445
335,1.4071045836531122
336,1.3962425757639019
337,1.462981582440281
338,1.534882220964678
339,1.5700533870716917
340,1.5841253937012956
341,1.6298336099718223
342,1.6885908409130777
343,1.6607753623114136
344,1.7138384535578335
345,1.9211554687976449
346,2.0492301916888582
347,2.1812658382005066
348,2.2196039152744302
349,2.1012053646345623
350,1.9099615671042007
351,1.9536832537779374
352,2.0248808097921693
353,2.0629493483324968
354,2.1133113189597665
355,2.05246635753568
356,1.902360144023599
357,1.7991857371831572
358,1.71868245410996
359,1.6507713226794754
360,1.7046460794441345
361,1.8516995701084407
362,2.0404603942982367
363,2.2744224582191075
364,2.4823234823673768
365,2.6357166324011847
366,2.7882653849795025
367,2.9687000919475386
368,3.1302720896359744
369,3.254788375821388
370,3.5347484031330443
371,3.693576136130747
372,3.6365680489779755
373,3.4987577037484394
374,3.5794406131743504
375,3.734708721980561
376,3.8579764586349854
377,3.9011371821209853
378,3.7626380469908653
379,3.769858189858227
380,3.8214703669067305
381,3.6399057524667584
382,3.6683477835488922
383,3.594570932324455
384,3.6087664815221494
385,3.6297964083774477
386,3.7019046285140575
387,3.7710020624247136
388,3.8767124966705224
389,3.9533077026264114
390,4.086662466049788
391,4.28297243501405
392,4.476789883120857
393,4.520179509255176
394,4.472606228486739
395,4.571614310860351
396,4.600687167296938
397,4.157496976391341
398,3.692453747737776
399,3.166629216458013
400,2.783375934173612
401,2.605655103937233
402,2.49805865788879
403,2.551351210039133
404,2.8888729224353473
405,3.0359374877617156
406,3.369212188396611
407,3.7526048414663253
408,3.9235577055608983
