MAPE (%)
1.563511299522908
5.4067083818535915
5.331759492561236
5.553218823892899
5.288628396697619
5.453060244232259
4.7761674815418775
4.486608877016654
5.019018811947816
6.098431247994903
5.538772601636752
4.90298456914706
4.304533799567341
4.47355781606634
3.5874249649883825
4.156339477003374
4.095985725921988
3.8787085526938485
4.193681896926585
4.330079898060603
4.052472788254321
4.753110087014722
4.40348327524379
3.0721111361309466
2.5281202281508257
2.354830870079471
2.5120663480363694
3.378280816199105
3.257960497106529
2.3435817922077273
2.1229252824256246
1.5438955358213047
1.0763698708798115
1.0865450448305174
1.0054776415514521
1.3702036604285783
1.2003169950360246
1.2550872536765003
1.1513884116539292
1.7285155742931018
1.0911117716722336
0.9648490605211741
0.9578678239364486
1.1452676758747404
1.0890258818950749
1.1773169313042007
1.2876191314506151
1.6262287883223387
1.7209644050347805
1.839392128809607
2.1281920844143363
2.629351929430163
2.9787650997453388
3.62265763026932
3.5962396293938603
3.2409971810867364
3.0008397694356796
3.4792757509839602
3.558356272860283
3.3919154392333986
3.1832390365497316
3.20147618957837
3.7228001108230444
4.230055152274818
4.35977853703045
4.287585354292028
4.206675678737218
4.227102747281595
4.229910234490758
4.1201752332453445
3.5214194041158957
3.0852171317318384
2.987380440760155
2.9565062699455993
3.641317487852078
4.473013556327014
4.033114310669889
3.6109256321308294
3.468224848092928
3.3484210008205757
3.006949342718077
3.1748054518733353
2.636177320130613
2.565390831800899
2.6861204938011016
2.8624671858382618
2.6119773038610408
2.221407930292503
2.051082511894554
2.0261834909904333
2.158347203242078
2.263025935817341
2.386248349582532
2.6372843635643193
3.4685583207238455
4.315867956150374
4.500572337585094
3.9488224476121028
3.4044415742358924
3.3653824227702662
3.3376013516871397
3.533099942979106
3.734300299304072
3.372050264774165
3.012008913009438
2.8854461029465197
3.0593804028133347
3.921929131449356
6.219285841537982
4.723333198395388
3.3019915737120176
3.030010222337153
3.103237510162228
3.6276586742808115
4.387688425156608
5.268548740467171
6.29986736275487
7.9412582598665455
9.321253692730966
8.330612794501777
8.52215576573339
7.033362841432882
5.787308748259291
5.077102757755516
3.6863705107803777
2.6323588388828143
2.1179201022742267
2.616405689802446
2.326976386450972
1.401060118998681
1.1993822622842134
1.0231213960519556
1.4313175874758468
1.8186345776053225
1.8974610867105348
