,MAPE (%)
225,2.445658296098258
226,2.4755717904883756
227,2.5284452006314058
228,2.7012030456233775
229,2.6970549042306238
230,2.625385778912566
231,2.455512568943706
232,2.4878990136381565
233,2.402921404613416
234,2.23170946627691
235,2.1269842837471806
236,1.7470335449792898
237,1.3266301530520281
238,0.820241046856548
239,0.7047007351318555
240,0.7239576978639132
241,0.8115445680077703
242,0.781772955676098
243,0.746215083512901
244,0.7655287094039549
245,0.7771715959254198
246,0.828755938392272
247,0.8573045499193123
248,0.9005052896499163
249,1.071691124544622
250,1.058298499089575
251,1.102325761253932
252,1.0579075432911926
253,0.9868613056885503
254,0.9841316116221682
255,1.009916352005056
256,1.0839483755819972
257,1.1343222540820848
258,1.1942401669451894
259,1.275629082602777
260,1.3616166353027737
261,1.3744098598422898
262,1.2663170009425815
263,1.2639173701614232
264,1.280853498598677
265,1.2946532174246301
266,1.2411841513081123
267,1.2908341077112115
268,1.2901432305897473
269,1.183356961052642
270,1.198924112140069
271,1.2265496468935388
272,1.229821064406151
273,1.258100980996127
274,1.2778819900507035
275,1.2282085072261215
276,1.2514105453946849
277,1.1850059701523536
278,1.1896919827086638
279,1.2566572141454984
280,1.3595705350369054
281,1.4724188160426446
282,1.5728058918248442
283,1.6993218515868793
284,1.8586369955136826
285,1.893387437776645
286,1.70262987454358
287,1.5572948330310346
288,1.443996082512579
289,1.2390474465721568
290,1.1492395878777024
291,0.97740961398399
292,1.1338957057987225
293,1.216120621493379
294,1.342499254982851
295,1.2520417635901797
296,1.1977267073765163
297,1.274584637774393
298,1.275725278978807
299,1.3437598468373428
300,1.454452765264032
301,1.34290372812968
302,1.2916712129717556
303,1.145861883013082
304,1.1683318761357122
305,1.2172180807451032
306,1.209519117260541
307,1.2630405539581768
308,1.333048681318014
309,1.3061209757084715
310,1.2173971405089694
311,1.2785749000580893
312,1.331365137958711
313,1.2562356827688206
314,1.2605951746539281
315,1.333008797510584
316,1.47465190714799
317,1.4388702464876124
318,1.4428456864404824
319,1.5176815032139088
320,1.7371530113741578
321,1.749427826099452
322,1.9674390782553612
323,1.995416733082236
