,MAPE (%)
120,0.7853275518600036
121,0.7655747058065732
122,0.7500094452548133
123,0.6874196535659851
124,0.6574218175077016
125,0.6570341221492467
126,0.6909389184460181
127,0.6995799801701303
128,0.7135711390459386
129,0.7092860145928339
130,0.7588907268801679
131,0.7479672295703208
132,0.6588633881654286
133,0.6968934654867767
134,0.6958814639532637
135,0.7231604393665585
136,0.7519972515913954
137,0.8119277924927899
138,0.7717821732348354
139,0.7447049219764347
140,0.7736714502691371
141,0.7741796747677577
142,0.7987826463623713
143,0.8633476205604266
144,0.8696621374481751
145,0.8345315548892687
146,0.7504791142763594
147,0.7101068936217431
148,0.7434847183980631
149,0.7012621884396077
150,0.7328579731463756
151,0.7515011997203367
152,0.7342034497571317
153,0.7544701450798138
154,0.8759386063421714
155,0.9652194672407706
156,0.9744524374261546
157,0.9667785972901582
158,1.008349305654004
159,1.0026642580859244
160,1.011766982814428
161,1.0518339319118766
162,0.9995775457403031
163,1.005501551867598
164,1.019403330119471
165,1.087783878409524
166,1.115203817364775
167,1.147523325250266
168,1.1832835475151786
169,1.1570666842621824
170,1.1221762389214118
171,1.0655642793972804
172,1.0759428223752507
173,1.1045283635200478
174,1.1381236441899725
175,1.115834272339999
176,1.1175442789949805
177,1.112604048120281
178,1.109562110003776
179,1.0475615036410348
180,0.9870564768968342
181,1.0101481398304155
182,0.9920282043960976
183,0.9721017616403785
184,0.9821166387506239
185,1.0252955898961544
186,1.082209557186337
187,1.137794763653214
188,1.2195907493601528
189,1.2260196833400456
190,1.1481992369331322
191,1.1809073093345757
192,1.2103817111543387
193,1.2487738002233275
194,1.2925956213719023
195,1.3378008922135411
196,1.399875131188133
197,1.4644948613041633
198,1.360348567956985
199,1.2177426414496433
200,1.1934978214202954
201,1.048098555132347
202,1.1025505960308521
203,1.1405188561726376
204,1.1783625235867254
205,1.2185185809557515
206,1.225484631271351
207,1.2528115728974873
208,1.183016213938242
209,1.237283066375014
210,1.2500631003905351
211,1.2631367780893563
212,1.3177399335701774
213,1.371228355688934
214,1.524181253687811
215,1.590483854183646
216,1.5354110910630305
217,1.4682956017511941
218,1.490661984727152
219,1.5415272247547436
220,1.5753567348079576
221,1.592541231500215
222,1.5603322067240677
223,1.5323837514747802
224,1.5369337285412004
225,1.7341092150689679
226,1.8180725066482224
227,1.8760619277922126
228,1.9044188659227805
229,1.845935129227687
230,1.7375879960810012
231,1.5925549988553653
