MAPE (%)
1.2893973383075608
1.6531957705602345
1.8178746436850204
1.934655520074294
2.1232718383883333
2.1085933276337108
1.94668774954017
2.1766435503669785
2.414788246605071
2.3112948109472957
2.8368991631984013
2.8036015800065277
2.5991842725489667
2.2879575315861085
2.017717362722802
1.7801133238369058
1.8090255533209327
1.7393296131020548
1.7838660780652056
1.7108831984596968
1.8172376237811136
1.9099894865203852
2.168520285236624
2.0910551708819463
2.1307659004320354
2.483950286892383
2.439667650022539
2.2939374246055433
2.1913393993047845
2.3822068738809796
2.0403172274491106
1.701969172392749
1.6434068508472195
1.4637194237640145
1.7433208296367186
1.4195833977794
1.305926646593263
1.3936388025020099
1.699122125061987
1.1659627880931551
1.168783550501221
1.2606541132995364
1.210379095867337
1.1179938776784537
1.1136213564329802
1.0433122217819812
1.1166844842469785
1.1107471988921556
1.1128325134824
1.1053745261591614
1.079589311169727
1.209439093222623
0.9522988701611735
0.8459414724759232
0.8615586684596228
0.9075998900889299
1.0129871911635973
1.0048963359731595
0.9792083083364683
0.9985816034394732
1.0558123963735824
0.9108449107896106
0.9461943316331456
1.0268961979671127
1.1176440930390557
1.2007811244636366
1.2358129964140645
1.2527806429422714
1.2565939248870406
1.3390422004718203
1.3653251797464305
1.3740759631022283
1.346812079913317
1.281256086988323
1.1796868751031977
1.156432573179364
1.0743880602983897
1.1010959014078372
1.0584147560587873
1.068364515436899
1.1709686764968386
0.909269743296794
1.1488887895129025
0.974188002017546
0.9078472241208703
0.8858156892616695
0.9330639180515379
0.894325688873855
0.9204085094388116
0.9481323941427876
0.9611817873056794
0.9056685271397704
0.9166806066267595
1.057330182105367
1.1285130983079932
0.8259440292420065
0.7748509922834403
0.6684942900900224
0.6556256114240094
0.7004426864755676
0.7033096124035016
0.6819859736780416
0.6021899286068267
0.5990086769027619
0.7418243105906603
0.7342975873982577
1.121927874613269
0.6915863133200059
0.5942590399268199
0.6550454214786848
0.6248495413676225
0.5685816580558112
0.6135622874029941
0.6604193859655263
0.7156211424631288
0.645713079312915
0.6184884819775476
0.6596948244199499
0.7707457265586476
0.8904621199887018
0.8243218120768697
0.8741132686315126
0.7827637974951137
0.8178708304869706
0.6164083090610932
0.6494042894554518
0.6834008913565058
0.8506773294797509
1.0611306022080003
0.848116513510317
1.0437100374095418
1.050468664312964
1.072374784884785
0.9502500968829682
0.9931583372483732
0.8611688420411344
0.8703327287670315
0.8555529459559144
0.8451180246206079
0.8137394507875083
0.8084222716743994
0.7464385974603275
0.8352591867039882
0.8087799995044238
0.8030463660166909
0.7311940042458196
0.7602648276257857
0.7365597937693833
0.6646414157129981
0.7677292386271812
0.7471291574614305
0.8472885143524295
0.9650642817088243
0.9472349036617627
1.0280007680089662
1.112284156977593
1.1729979253823466
1.1292596110401485
1.2272413336942158
1.2008366884756352
1.231461471108701
1.2686674405025504
1.1651538310563136
1.1321316989596202
1.1518796907645634
1.213064461014017
1.2454401672940638
1.2498809198273235
1.3342355823074277
1.4273662858117178
1.401939384602783
1.5783604151716952
1.4775904077922164
1.8528809070482808
1.4179826773776176
1.1693965641277955
1.1732629848665532
1.094107241495298
1.256156552535737
1.2133560376778187
1.1781318777324645
1.1747578278589843
1.0390403344114558
0.9607074176314935
0.9873305547883805
1.0197469805882577
0.9957547532485591
1.0485951790982837
1.1413236796571566
1.2379418632745147
1.3111677221759706
1.2875469312383707
1.5092657565265257
1.8523407104278757
2.084228474187918
1.97536436109124
2.2522917146655583
2.657699483697039
2.1105511766396456
1.797952560668891
1.6056287143121442
1.0898267039230944
1.5245060599669635
1.4590789588584443
1.3903644618694038
1.4150749506145552
1.7460554459837838
1.5719382396214128
1.5377470981031371
1.5702312105517953
1.562805253479772
1.4623689585373014
1.4631741766924868
1.462269249417372
1.501478249168133
1.5561217092810664
1.5792384823197547
1.5855980121384585
1.4812064359357735
1.5254842516213256
1.421767558495468
1.3280467798490452
1.1866596923519828
1.196740547617919
1.2604741690548047
1.2629918152644988
1.2884516345475834
1.4382110532320531
1.6012796050037927
1.6954950701840805
1.2846295223322663
1.3132019037565974
1.2466065938503854
1.1410079735386733
1.0053730614164345
0.8896878513342767
0.7520219089924356
0.7794076953746714
0.8153944728897584
0.7058034430694449
0.6864163569822423
0.7108970288476268
0.7474497091505587
0.8159366366573958
0.8331960134548089
1.0591300800017098
1.025986613535277
0.8594345187835685
0.765781788696398
0.6826148732462097
0.8340908104781769
0.8144919482464744
0.8922972935430833
0.8699559025558113
0.9787024259603159
0.9511710752472162
0.9786132503772697
1.0712421425322325
1.1198447149054873
1.1621381302017826
1.1915867265119116
1.130398092191831
1.1714994012977376
1.1565166381867726
1.2561995712663006
1.3177312959834835
1.2599960433878656
1.3760042114809252
1.3183638407640839
1.1540801141245889
1.0805465925021531
1.059170991751707
1.0333725822107651
0.9992612188215493
0.9542253819379444
0.9719467982249976
1.0783347114889437
1.0255425304033394
0.9252651552541874
0.9851056131747937
1.0619643034161064
1.1370199641579164
1.0884993531048037
1.1093741835223982
1.1912095730546135
1.264998250575924
1.3359467119944173
1.375450360226705
1.274232095867187
1.0768481456411774
1.0639505336905168
0.8637238428737206
1.0577149670516188
0.9806672611614466
1.0004660605870226
0.9851186943445472
1.0353005388144865
0.8512393313810093
0.7831086762475434
0.7740079064666296
0.7586672082302724
0.7769984571233536
0.7085369199510096
0.7103238017435375
0.7447184289785719
0.7653245628032866
0.8508890797890621
1.0089816825839264
1.1667654750389158
1.333994850928461
1.495539530501444
1.608135949802726
1.734414356007251
1.9762009788621278
1.9876400584591785
2.1902235782322483
2.3944340330783525
2.25618142543118
2.2107999804987997
2.3357409713011124
2.712898264631757
2.413255209786141
2.7687954330156903
2.4996973479862348
2.296555251972837
2.3689762396181244
2.8075659327896987
2.6776455808247364
2.8322474783198825
2.912690562220504
2.8612195255138597
2.623961482055103
2.480931805194755
2.6385993944501216
2.8454978527667594
2.8042237423021787
3.2807494446675483
3.045588842463711
3.171422357709255
3.256671969883038
3.297775724511317
3.3836019693430077
3.1918147230881275
2.6305220940021465
2.749636942870258
2.1002223551244765
2.1611232016204935
1.846057249353451
1.792358795279966
1.770909694361739
1.8800150973816758
1.7556150564041446
1.6048856339398427
1.7802888643628847
1.5830351296005531
1.4081284341833145
1.419685335274175
1.5185443559516354
1.6966640448793338
1.7712460939929608
1.8434128262147749
1.9066821932512408
2.0654473401454534
2.077091897950896
2.1108001053207937
2.36400130923281
2.399277184126349
2.3571163062709597
2.4207713405610787
2.384391141839802
2.6281225695948147
2.6669804623077185
2.6996029474377696
2.7342029015434797
2.2411310164828677
2.2387529013224774
2.3724634467528514
2.426204004044985
2.441183579538236
2.4305347490736833
2.4311319944022096
2.393765600085307
