,MAPE (%)
127,3.1243583873516396
128,3.182428971180641
129,3.142165329520899
130,3.36022444085191
131,2.976160380903255
132,3.210224846002485
133,3.4948386271793606
134,3.5023720594091903
135,3.4095471101174364
136,3.5739472879835152
137,3.952474351524713
138,3.960829767047235
139,4.529920811109843
140,5.057545371336904
141,5.0261407199115915
142,4.819645486567339
143,5.143159255014591
144,5.261880321975551
145,5.247603303639551
146,5.480744392808457
147,5.833320679385312
148,6.153973068083252
149,6.334765396963034
150,6.723568814823852
151,6.8859178089687685
152,6.58938814204923
153,6.324725459014341
154,6.161281783409588
155,5.9071338009907794
156,5.557683736168855
157,5.347356980696297
158,5.630762327152773
159,5.840669433456441
160,5.7896068886953005
161,5.987522702580799
162,6.224478555180882
163,6.2698450817370315
164,6.284345361561577
165,6.112130039962747
166,5.816568204355202
167,4.9894096602632265
168,4.244865271496287
169,3.6245157927323524
170,3.10948193446662
171,2.987162944030765
172,2.852852910031199
173,3.003430322711393
174,3.0878623976401633
175,2.9578840802036623
176,2.92059345846372
177,2.797160408374263
178,2.9713778121089867
179,3.0916267460256814
180,3.387710607004049
181,3.9027771370925763
182,4.117741824249227
183,4.732103463035933
184,5.024088955901021
185,5.557834879138731
186,6.139752246699489
187,6.80487805911061
188,7.421442832114245
189,8.033461640234712
190,8.243790313951477
191,8.199894132795585
192,7.7126971730173075
193,6.533842001139805
194,6.208113988128053
195,6.206974383959556
196,5.80431995672495
197,5.1793195529469145
198,4.478969751117763
199,4.148027853490879
200,4.13747996864268
201,4.423502895561324
202,4.778018696920004
203,4.995957843690946
204,5.200912885247925
205,5.671246739930426
206,5.943340230506303
207,5.8606478960485635
208,6.552991256140754
209,6.979004763692022
210,7.4297136934894095
211,7.507971857964262
212,7.819970147747879
213,8.2355813083494
214,7.802285592918913
215,7.139605660182685
216,6.784448466271015
217,6.3964007311101145
218,6.166984866362787
219,5.654922434766404
220,4.662116112841687
221,3.7307804391544597
222,3.0829194860465456
223,2.728412914881676
224,2.7225037583936897
225,4.028532075394606
226,4.257358109082862
227,4.424475192555651
228,4.531829647423134
229,4.531032287362309
230,4.356361863196674
231,4.3979615200688675
232,4.604399307583326
233,4.658581126508342
234,4.883396888880921
235,5.02042404676576
236,5.206871971727735
237,5.1086753524417565
238,4.3897826589271185
239,4.680649410364005
240,5.032119862743115
241,5.290541755731159
242,5.602954557532266
243,5.984665616135795
244,5.96605774515403
245,5.884457806994518
246,5.748317889481873
247,5.236470483977946
248,4.907665873693885
249,5.151601706311756
250,5.329044264472527
251,5.115644120323182
252,4.831805758472576
253,4.704911139329614
254,4.605220044439244
255,4.800683239862654
256,5.124355937855565
257,5.396546728400383
258,5.559787741805463
259,5.635977619460426
260,5.604066378422513
261,5.403591496592963
262,5.004758457832508
263,5.098053852481547
264,5.235783607617647
265,5.7071758132515
266,4.87645581782931
267,3.6214732135765746
268,3.289250048087461
269,3.288089902650493
270,3.43514974983514
271,3.577587998003794
272,3.9088476368396385
273,4.445759414834987
274,4.41215607503283
275,4.198326599983045
276,3.833539636558904
277,3.7730396483864856
278,4.218525599238795
279,4.716303990214857
280,5.210870539725915
281,5.640874081119228
282,6.011784013922814
283,6.295383035304713
284,6.332372232490275
285,6.155365605169903
286,5.867438736157607
287,6.424147819277919
288,7.247257581428322
289,8.048400069188382
290,8.290800743501894
291,8.526566080691431
292,9.407913326909867
293,9.487373098462403
294,9.102933186583497
295,8.554089024553345
296,8.21902302654279
297,8.3180006335762
298,8.290656543501038
299,8.082839818721295
300,7.762147251515214
301,7.525485533840648
302,7.6400492624115675
303,7.651191995868261
304,7.918927989753717
305,8.228040727698636
306,8.809602446575406
307,9.109436358111198
308,9.286972662717554
309,9.562448100424284
310,9.886936026179823
311,9.945906412311567
312,10.17974886171669
313,10.508855834066901
314,10.293023325040046
315,10.287837955093265
316,10.397927392795337
317,11.00315577177736
318,11.253266023069648
319,10.755115768566599
320,10.390138605399763
321,10.787279212327105
322,10.282421724004074
323,9.310866154949785
324,8.163961703978796
325,7.355886717362193
326,6.822963675531257
327,6.679088977291628
328,6.8696547749670085
329,7.021354383170224
330,7.272322077404028
331,7.44381884640299
332,7.7691957353550665
333,8.168778600803336
334,7.745726978539722
335,8.438347271996443
336,10.42923152520973
337,11.500343329635232
338,11.923450993864389
339,11.988833416645793
340,11.99002492562334
341,11.7143536232233
342,11.170550463163924
343,10.678935939537396
344,10.575299983931274
345,10.712455004155737
346,10.226120908247742
347,9.749342692242415
348,9.452684846442478
349,9.777299300329595
350,10.019751889393353
351,10.567994906348131
352,10.333948176287226
353,9.908418065199873
354,9.723022014751747
355,9.97869294531768
356,10.059924722062483
357,9.77174683328219
358,9.29896515203829
359,8.640535404364675
360,7.98995176474428
361,7.355855063361299
362,6.736093859890248
363,6.465094059007635
364,5.812709671899352
365,5.219338196548263
366,4.339691713922819
367,3.691260558892187
368,3.3172652571847068
369,2.7593699907089877
370,1.9274699295220181
371,2.003646608915054
372,2.0519971813670037
373,3.00280195503242
374,2.857216713669258
375,2.8745374831277553
376,2.84993710795668
377,2.808681795586319
378,2.7947232932735995
379,2.720187719910098
380,2.8301791740101825
381,3.0918782631162385
382,3.1106494710943107
383,3.089861646463559
384,3.165126936791501
385,3.0681084238180905
386,2.892157957149996
387,2.819952420730614
388,2.7865347592922043
389,2.728025686051625
390,2.7542792395984543
391,2.797794517603685
392,3.078226576052392
393,3.6186656841293963
394,4.051100542944038
395,4.68212974607198
396,5.460082147339596
397,5.117611312999588
398,4.608862602533935
399,4.028893274751221
400,3.6438366075151634
401,3.5585867121901655
402,3.413243963649357
403,3.3717685029878965
404,3.439696491851368
405,3.3788716971057795
406,3.558953713748853
407,3.5311769987694213
408,3.423749882968415
409,3.274122043561107
410,3.224186915374947
411,3.024048101767644
412,2.9875932037076867
413,3.013465697762359
414,2.926945201473136
415,2.83244801861629
416,2.893402508382256
417,3.0109256312599855
418,3.3747409241946142
419,2.165966584687866
420,1.001541443525061
421,1.6251553080608203
422,1.5802861772904413
423,1.8349236497117203
424,2.079180885371376
425,2.3076646151687674
426,2.3962579557924983
427,2.509980035544095
428,2.683030990231269
429,2.8820520569558195
430,2.9320747479059497
431,3.0927144342198214
432,3.2690127161660754
433,3.255753543554116
434,3.054851279886734
435,2.888979030844263
436,2.7563895309740793
437,2.654880973385995
438,2.468316784309323
439,2.349242685975548
440,2.452711760648125
441,2.4891903367809443
442,2.3653413001266297
443,2.3373276373472005
444,2.4812160247079493
445,2.2898224392942144
446,2.3318163459418595
447,2.3720606314558066
448,2.542016989545122
449,2.856791816559523
450,3.240435545842412
451,3.6295305249650105
452,4.0082585626999325
453,4.2762137111952825
454,4.585825037114621
455,5.10096546333443
456,6.253790130746589
457,7.42228456490942
458,7.947677407468793
459,7.851173221563417
460,7.5195663197082085
461,7.034818363744893
462,6.952328774503094
463,7.373976891268967
464,7.569127727148856
465,8.165142603998648
466,8.516271252973247
467,9.23339061406903
468,9.348591541930867
469,9.363080541657276
470,9.46880900198211
471,9.802109001249733
472,10.4326162229589
473,11.013282609337447
474,11.514200662857162
475,11.85791621134878
476,12.206789297013016
477,12.624753510760625
478,12.256214906595764
479,11.874798491913625
480,11.191354815722345
481,10.670276775905457
482,10.499571066296614
483,10.164679529067767
484,9.80442151198655
485,9.462018012445366
486,8.968396820464644
487,8.245533540747143
488,7.917564054030524
489,8.441850324241084
490,7.701681872889322
491,7.00942869005174
492,6.133595766988517
493,5.4896159269681695
494,4.531226236358615
495,3.7146073990976567
496,3.481057879837212
497,3.302213823735666
498,3.0989541685565083
499,2.758020825368284
500,2.372813045354576
501,2.0052284033447623
502,1.4123378598832732
503,1.6626180218124529
504,1.9124301787996394
505,1.8360272983505757
506,2.1528430273891668
507,2.768211814176939
508,3.7015674048643135
509,4.95623077028845
510,6.020299982617612
511,6.459967598164449
512,6.900959429883397
513,7.471922478532095
514,7.83453396257819
515,8.113232370407705
516,8.136483220064868
517,8.26048969620704
518,7.833221127030996
519,7.719772849485411
520,7.486046501203844
