,MAPE (%)
265,2.2739556194536354
266,2.2279205208418396
267,2.3078509043206172
268,2.360279134553357
269,2.407386627542257
270,2.375186975033268
271,2.3936692241482995
272,2.3894908871780554
273,2.319605405647292
274,2.3646158473525953
275,2.3341385986592025
276,2.285534180356647
277,2.3562117338050563
278,2.4145567822284804
279,2.5555439137033247
280,2.77057007489684
281,2.9430614382938884
282,3.118158344805014
283,3.1829307334833605
284,3.1524707932523537
285,3.2389481227704686
286,3.2284603494336928
287,3.430168406709924
288,3.7402089525447457
289,3.9161761885454505
290,4.014695593904722
291,4.074418148875863
292,4.011576299060042
293,3.8726548015368922
294,3.6417278749111355
295,3.3346890867737984
296,3.2887504000452843
297,3.3753507222415298
298,3.083454955693525
299,2.9505784367332586
300,3.0581345727633065
301,3.103463595071492
302,2.9319262396087375
303,3.226327076664897
304,3.810196716276089
305,4.575044656724351
306,5.4374610132096075
307,5.704460400103742
308,5.531526357109199
309,5.74679306645163
310,6.007018257671581
311,5.974600126262077
312,6.009986930358129
313,5.955630442748373
314,5.823368370199258
315,5.60727507349688
316,5.344149828358115
317,4.992756287647288
318,4.540258788608051
319,4.116767255210643
320,3.886119960996736
321,3.9270975884189685
322,3.4734534233297385
323,3.3708854613778407
324,3.603190992981193
325,3.7572808108397173
326,3.4723182650080724
327,3.517120175729311
328,3.7269687363402024
329,3.983627388522018
330,4.220959521599892
331,4.212040073752237
332,4.018039111188384
333,4.085137610572412
334,4.10815804641019
335,4.1923975714066755
336,4.217230362842975
337,4.116919056865935
338,3.9383076614481323
339,3.699698125380145
340,3.428162752234204
341,3.164205709905209
342,2.860341471881612
343,2.461203474150373
344,2.2321684143158924
345,2.122640503564374
346,1.7864229646624696
347,1.7639126403343295
348,1.9394599748427481
349,2.1835163472641126
350,2.11530306807106
351,1.880291190090394
352,1.6937500485148516
353,1.598137318180683
354,1.5439683864538882
355,1.512526062905357
356,1.4485985073545062
357,1.4065144936330487
358,1.4386059790361474
359,1.5709990083265835
360,1.613125871365324
361,1.6583300272735306
362,1.7623924533271145
363,1.9422025436778734
364,1.9875048427261015
365,1.963049853776367
366,2.0081094401471913
367,2.2011766294104635
368,2.38386556163301
369,2.4515308795853885
370,2.800627765229306
371,3.0046157983061863
372,2.740430601121775
373,2.487206068686913
374,2.5108010450554086
375,2.4742667539367957
376,2.349729901962082
377,2.211151914904566
378,2.18263854993498
379,2.2762291091692424
380,2.4440246650837065
381,2.654278756586261
382,2.759810556983041
383,2.7649221890722635
384,2.794746346881869
385,2.7909517396178116
386,2.835215401665709
387,2.9248450096548044
388,2.785004844473357
389,2.491932365530254
390,2.246290901305058
391,2.210035791507793
392,2.4067339771443743
393,2.6371150407204533
394,2.8914457169311234
395,3.1970159008808805
396,3.231426011622506
397,2.7361963120527855
398,2.502521710522399
399,2.242214351630868
400,2.4584548041695817
401,2.8683824073196877
402,3.100689790924628
403,3.169427248081168
404,3.1051877906126193
405,3.0633395923712294
406,3.343722718722899
407,3.547703810248795
408,3.7318079221281413
409,3.9799855564450053
410,4.201651370012689
411,4.373148566323751
412,4.127693476448854
413,3.436909982885229
414,2.588849336859099
415,1.9770828690788218
416,2.251439888135681
417,2.3440420429530078
418,2.376457022092915
419,2.1577902245569494
420,1.8998092204816222
421,1.9713258323940515
422,1.8126842838421766
423,1.8590976299602782
424,1.9382382971493664
425,1.9965935731512798
426,2.2271793225218843
427,2.468904580043744
428,2.6002125676050696
429,2.855913830848694
430,3.341113643753566
431,3.7142710372759713
432,4.039887036739493
433,4.367062745152355
434,4.699776988116347
435,4.99913111480191
436,4.932867804158413
437,4.497237332309041
438,3.8984989910884718
439,3.459483755300373
440,3.540571408907152
441,3.604468991197382
442,3.5095449750856136
443,3.205704346575058
444,2.940833536525898
445,2.806423999634001
446,2.4453126885695906
447,2.3745117664021596
448,2.418179849170511
449,2.360715950187013
450,2.4009019910517444
451,2.3918017228663135
452,2.327209785104314
453,2.5701738737749444
454,2.842377942514883
455,3.0131742450291124
456,3.054264423906593
457,3.4459460709810674
458,3.7981772437369417
459,3.991191481310924
460,3.9780476008315224
461,3.7450675168926804
462,3.278327668327812
463,2.899720952033825
464,2.8823635426585565
465,2.9961602760138413
466,2.936452842858887
467,3.1884778788343566
468,3.4037391647946107
469,3.3126723327937353
470,2.9716543130664084
471,2.910517969729717
472,2.957430178278717
473,3.0106914130053637
474,3.1350886483842597
475,3.0775988925496884
476,2.9122895877321593
477,2.9032561659513996
478,2.7954166126431694
479,2.8351503220132415
480,2.859444557640769
481,2.71315340815499
482,2.5658147150046506
483,2.579994634616103
484,2.6907063662704913
485,2.7851530908370905
486,2.6766215643549427
487,2.4325874253808237
488,2.3277119720605226
489,2.5267961153770915
490,2.477086371026557
491,2.5879298164716915
492,2.7472328750269774
493,2.8006023694122986
494,2.696073385461235
495,2.7355402257918664
496,2.8644557476391617
497,3.047770338920425
498,3.2678730358834813
499,3.3784691489735184
500,3.4415764384269436
501,3.532762556914669
502,3.6413717944932396
503,3.772132983285599
504,3.956628233612442
505,4.135010824784854
506,4.212570675506258
507,4.161838760547982
508,4.106533679439511
509,4.058852515399318
510,3.9958552226008344
511,3.8355858766073427
512,3.7921839119984124
513,3.889187545118769
514,3.578367775306656
515,3.472613040309426
516,3.5728548463104
517,3.8030510179940182
518,3.571670851732603
519,3.4653619981990373
520,3.4219223870885647
521,3.4931959565075834
522,3.617111173566491
523,3.67086716927685
524,3.7226178355284114
525,3.967512577110123
526,3.953078146411419
527,4.077521205111554
528,4.294744791895506
